source_file,species,ZC1_S4,ZC2_S5,ZC3_S6,ZC4_S7,ZP1_S20,ZP2_S21,ZP3_S22
4,Zymomonas mobilis,NA,NA,NA,1,NA,NA,NA
4,Stella vacuolata,NA,NA,NA,1,NA,NA,NA
4,Stella humosa,NA,NA,NA,1,NA,NA,NA
4,Rhodospirillales bacterium,NA,NA,NA,1,NA,NA,NA
4,Wolbachia endosymbiont of Dipetalonema caudispina,NA,NA,NA,2,NA,NA,NA
4,Paracoccus versutus,NA,NA,NA,1,NA,NA,NA
4,Caulobacter sp. NIBR2454,NA,NA,NA,1,NA,NA,NA
4,Marinicauda algicola,NA,NA,NA,1,NA,NA,NA
4,Ralstonia solanacearum,NA,NA,NA,3,NA,NA,NA
4,Burkholderia metallica,NA,NA,NA,1,NA,NA,NA
4,Burkholderia singularis,NA,NA,NA,1,NA,NA,NA
4,Paraburkholderia kirstenboschensis,NA,NA,NA,1,NA,NA,NA
4,Pandoraea vervacti,NA,NA,NA,1,NA,NA,NA
4,Caballeronia sp. Lep1P3,NA,NA,NA,1,NA,NA,NA
4,Comamonas testosteroni,NA,NA,NA,1,NA,NA,NA
4,Vandammella animalimorsus,NA,NA,NA,1,NA,NA,NA
4,Alcaligenes nematophilus,NA,NA,NA,2,NA,NA,NA
4,Massilia sp. WG5,NA,NA,NA,2,NA,NA,NA
4,Vitreoscilla massiliensis,NA,NA,NA,1,NA,NA,NA
4,Neisseriaceae bacterium CLB008,NA,NA,NA,1,NA,NA,NA
4,Gallionella capsiferriformans,NA,NA,NA,1,NA,NA,NA
4,beta proteobacterium CB,NA,NA,NA,1,NA,NA,NA
4,Chryseobacterium camelliae,NA,NA,NA,1,NA,NA,NA
4,Chryseobacterium indologenes,NA,NA,NA,1,NA,NA,NA
4,Candidatus Karelsulcia muelleri,NA,NA,NA,1,NA,NA,NA
4,Flavobacteriaceae bacterium,NA,NA,NA,1,NA,NA,NA
4,Blattabacterium sp. (Cryptocercus punctulatus) str. Cpu,NA,NA,NA,1,NA,NA,NA
4,Porphyromonadaceae bacterium,NA,NA,NA,1,NA,NA,NA
4,Bacteroides helcogenes,NA,NA,NA,1,NA,NA,NA
4,uncultured Saccharicrinis sp.,NA,NA,NA,1,NA,NA,NA
4,Prolixibacteraceae bacterium,NA,NA,NA,1,NA,NA,NA
4,Mucilaginibacter rubeus,NA,NA,NA,2,NA,NA,NA
4,Pedobacter sp. D749,NA,NA,NA,1,NA,NA,NA
4,Arcticibacter sp. MXS-1,NA,NA,NA,1,NA,NA,NA
4,Sediminibacterium sp. TEGAF015,NA,NA,NA,1,NA,NA,NA
4,Chitinophaga niabensis,NA,NA,NA,1,NA,NA,NA
4,Spirosomataceae bacterium TFI 002,NA,NA,NA,1,NA,NA,NA
4,Pontibacter sp. G13,NA,NA,NA,1,NA,NA,NA
4,Candidatus Sulfidibacterium hydrothermale,NA,NA,NA,1,NA,NA,NA
4,Campylobacter lari,NA,NA,NA,1,NA,NA,NA
4,Campylobacter coli,NA,NA,NA,1,NA,NA,NA
4,Arcobacteraceae bacterium,NA,NA,NA,1,NA,NA,NA
4,uncultured Acidobacteriota bacterium,NA,NA,NA,1,NA,NA,NA
4,Pyrinomonadaceae bacterium,NA,NA,NA,1,NA,NA,NA
4,Deltaproteobacteria bacterium,NA,NA,NA,1,NA,NA,NA
4,Sorangium cellulosum,NA,NA,NA,1,NA,NA,NA
4,Deferribacter desulfuricans,NA,NA,NA,1,NA,NA,NA
4,Desulfarculia bacterium,NA,NA,NA,1,NA,NA,NA
4,Planctomycetales bacterium ZRK34,NA,NA,NA,1,NA,NA,NA
4,Nitrospiraceae bacterium,NA,NA,NA,1,NA,NA,NA
4,uncultured bacterium,NA,NA,NA,56,NA,NA,NA
4,unidentified bacterial endosymbiont,NA,NA,NA,1,NA,NA,NA
4,Deinococcus soli (ex Cha et al. 2016),NA,NA,NA,1,NA,NA,NA
4,Candidatus Aminicenantes bacterium,NA,NA,NA,1,NA,NA,NA
4,Saccharomyces cerevisiae,NA,NA,NA,7727,NA,NA,NA
4,Saccharomyces paradoxus,NA,NA,NA,32,NA,NA,NA
4,Saccharomyces boulardii (nom. inval.),NA,NA,NA,12,NA,NA,NA
4,Saccharomyces mikatae,NA,NA,NA,7,NA,NA,NA
4,Saccharomyces eubayanus,NA,NA,NA,4,NA,NA,NA
4,Saccharomyces kudriavzevii,NA,NA,NA,3,NA,NA,NA
4,Saccharomyces bayanus,NA,NA,NA,4,NA,NA,NA
4,Saccharomyces pastorianus,NA,NA,NA,4,NA,NA,NA
4,Saccharomyces cariocanus,NA,NA,NA,2,NA,NA,NA
4,Saccharomyces jurei,NA,NA,NA,2,NA,NA,NA
4,Zygotorulaspora florentina,NA,NA,NA,3,NA,NA,NA
4,Zygosaccharomyces mellis,NA,NA,NA,1,NA,NA,NA
4,Arxiozyma heterogenica,NA,NA,NA,1,NA,NA,NA
4,Lachancea lanzarotensis,NA,NA,NA,1,NA,NA,NA
4,Wickerhamomyces sp.,NA,NA,NA,2,NA,NA,NA
4,Saccharomycodes ludwigii,NA,NA,NA,1,NA,NA,NA
4,uncultured Galactomyces,NA,NA,NA,4,NA,NA,NA
4,Candida metapsilosis,NA,NA,NA,1,NA,NA,NA
4,Candida pseudojiufengensis,NA,NA,NA,1,NA,NA,NA
4,Candida parapsilosis,NA,NA,NA,1,NA,NA,NA
4,Penicillium oxalicum,NA,NA,NA,1,NA,NA,NA
4,Penicillium verhagenii,NA,NA,NA,1,NA,NA,NA
4,Penicillium hispanicum,NA,NA,NA,1,NA,NA,NA
4,Aspergillus homomorphus,NA,NA,NA,3,NA,NA,NA
4,Talaromyces rugulosus,NA,NA,NA,1,NA,NA,NA
4,Exophiala spinifera,NA,NA,NA,1,NA,NA,NA
4,Fonsecaea erecta,NA,NA,NA,1,NA,NA,NA
4,Ilyonectria robusta,NA,NA,NA,1,NA,NA,NA
4,Trichoderma aggressivum,NA,NA,NA,1,NA,NA,NA
4,Hypoxylon fragiforme,NA,NA,NA,1,NA,NA,NA
4,Erysiphe acetosae,NA,NA,NA,1,NA,NA,NA
4,Mytilinidion resinicola,NA,NA,NA,1,NA,NA,NA
4,uncultured Ascomycota,NA,NA,NA,2,NA,NA,NA
4,Schizosaccharomyces pombe,NA,NA,NA,1,NA,NA,NA
4,Cryptococcus neoformans,NA,NA,NA,5875,NA,NA,NA
4,Cryptococcus neoformans AD hybrid,NA,NA,NA,7,NA,NA,NA
4,Cryptococcus gattii,NA,NA,NA,5,NA,NA,NA
4,Cryptococcus deuterogattii,NA,NA,NA,3,NA,NA,NA
4,Cryptococcus decagattii,NA,NA,NA,2,NA,NA,NA
4,Cryptococcus tetragattii,NA,NA,NA,1,NA,NA,NA
4,Cryptococcus bacillisporus,NA,NA,NA,1,NA,NA,NA
4,Cryptococcus sp. (in: basidiomycete fungi),NA,NA,NA,5,NA,NA,NA
4,Cryptococcus wingfieldii,NA,NA,NA,1,NA,NA,NA
4,uncultured Pachylepyrium,NA,NA,NA,4,NA,NA,NA
4,Laccaria bicolor,NA,NA,NA,1,NA,NA,NA
4,Pisolithus orientalis,NA,NA,NA,1,NA,NA,NA
4,Fomitopsis serialis,NA,NA,NA,1,NA,NA,NA
4,Cystobasidium sp.,NA,NA,NA,2,NA,NA,NA
4,Pseudozyma flocculosa,NA,NA,NA,1,NA,NA,NA
4,uncultured fungus,NA,NA,NA,1,NA,NA,NA
4,Zychaea mexicana,NA,NA,NA,1,NA,NA,NA
4,Dicrocoelium dendriticum,NA,NA,NA,71,NA,NA,NA
4,Spirometra erinaceieuropaei,NA,NA,NA,4,NA,NA,NA
4,Haliotis rubra,NA,NA,NA,1,NA,NA,NA
4,Patella vulgata,NA,NA,NA,1,NA,NA,NA
4,Gigantopelta aegis,NA,NA,NA,1,NA,NA,NA
4,Mytilus trossulus,NA,NA,NA,1,NA,NA,NA
4,Crassostrea virginica,NA,NA,NA,1,NA,NA,NA
4,Capitella teleta,NA,NA,NA,1,NA,NA,NA
4,Bactrocera neohumeralis,NA,NA,NA,1,NA,NA,NA
4,Rhagoletis zephyria,NA,NA,NA,1,NA,NA,NA
4,Drosophila obscura,NA,NA,NA,1,NA,NA,NA
4,Scaptodrosophila lebanonensis,NA,NA,NA,1,NA,NA,NA
4,Aedes albopictus,NA,NA,NA,1,NA,NA,NA
4,Uranotaenia lowii,NA,NA,NA,1,NA,NA,NA
4,Anopheles maculipalpis,NA,NA,NA,1,NA,NA,NA
4,Trachymyrmex cornetzi,NA,NA,NA,2,NA,NA,NA
4,Colletes gigas,NA,NA,NA,1,NA,NA,NA
4,Megalopta genalis,NA,NA,NA,1,NA,NA,NA
4,Vespa velutina,NA,NA,NA,1,NA,NA,NA
4,Cotesia glomerata,NA,NA,NA,1,NA,NA,NA
4,Cephus cinctus,NA,NA,NA,1,NA,NA,NA
4,Maniola jurtina,NA,NA,NA,1,NA,NA,NA
4,Maniola hyperantus,NA,NA,NA,1,NA,NA,NA
4,Pieris rapae,NA,NA,NA,1,NA,NA,NA
4,Papilio machaon,NA,NA,NA,1,NA,NA,NA
4,Spodoptera frugiperda,NA,NA,NA,1,NA,NA,NA
4,Anoplophora glabripennis,NA,NA,NA,1,NA,NA,NA
4,Sitophilus oryzae,NA,NA,NA,1,NA,NA,NA
4,Tenebrio molitor,NA,NA,NA,1,NA,NA,NA
4,Timema genevievae,NA,NA,NA,5,NA,NA,NA
4,Timema monikensis,NA,NA,NA,8,NA,NA,NA
4,Zootermopsis nevadensis,NA,NA,NA,1,NA,NA,NA
4,Triops cancriformis,NA,NA,NA,1,NA,NA,NA
4,Penaeus japonicus,NA,NA,NA,1,NA,NA,NA
4,Cyprideis torosa,NA,NA,NA,1,NA,NA,NA
4,Oppiella nova,NA,NA,NA,1,NA,NA,NA
4,Medioppia subpectinata,NA,NA,NA,1,NA,NA,NA
4,Platynothrus peltifer,NA,NA,NA,1,NA,NA,NA
4,Dermatophagoides pteronyssinus,NA,NA,NA,1,NA,NA,NA
4,Ixodes scapularis,NA,NA,NA,1,NA,NA,NA
4,Ornithodoros turicata,NA,NA,NA,1,NA,NA,NA
4,Strongyloides papillosus,NA,NA,NA,3,NA,NA,NA
4,Caenorhabditis elegans,NA,NA,NA,1,NA,NA,NA
4,Homo sapiens,NA,NA,NA,15,NA,NA,NA
4,Pan troglodytes,NA,NA,NA,3,NA,NA,NA
4,Microcebus murinus,NA,NA,NA,1,NA,NA,NA
4,Mus musculus,NA,NA,NA,6,NA,NA,NA
4,Mesocricetus auratus,NA,NA,NA,2,NA,NA,NA
4,Marmota marmota,NA,NA,NA,1,NA,NA,NA
4,Ictidomys tridecemlineatus,NA,NA,NA,1,NA,NA,NA
4,Sciurus carolinensis,NA,NA,NA,1,NA,NA,NA
4,Dipodomys merriami,NA,NA,NA,1,NA,NA,NA
4,Cavia porcellus,NA,NA,NA,1,NA,NA,NA
4,Oryctolagus cuniculus,NA,NA,NA,1,NA,NA,NA
4,Equus caballus,NA,NA,NA,6,NA,NA,NA
4,Pteropus alecto,NA,NA,NA,3,NA,NA,NA
4,Desmodus rotundus,NA,NA,NA,1,NA,NA,NA
4,Lynx canadensis,NA,NA,NA,1,NA,NA,NA
4,Odobenus rosmarus,NA,NA,NA,1,NA,NA,NA
4,Ovis aries,NA,NA,NA,1,NA,NA,NA
4,Antechinus flavipes,NA,NA,NA,2,NA,NA,NA
4,Ornithorhynchus anatinus,NA,NA,NA,1,NA,NA,NA
4,Meleagris gallopavo,NA,NA,NA,6,NA,NA,NA
4,Lagopus muta,NA,NA,NA,1,NA,NA,NA
4,Anas acuta,NA,NA,NA,2,NA,NA,NA
4,Cygnus olor,NA,NA,NA,1,NA,NA,NA
4,Hirundo rustica,NA,NA,NA,1,NA,NA,NA
4,Phaenicophaeus curvirostris,NA,NA,NA,1,NA,NA,NA
4,Nyctibius grandis,NA,NA,NA,1,NA,NA,NA
4,Apteryx mantelli,NA,NA,NA,4,NA,NA,NA
4,Struthio camelus,NA,NA,NA,1,NA,NA,NA
4,Terrapene triunguis,NA,NA,NA,2,NA,NA,NA
4,Caretta caretta,NA,NA,NA,1,NA,NA,NA
4,Podarcis muralis,NA,NA,NA,1,NA,NA,NA
4,Anolis carolinensis,NA,NA,NA,1,NA,NA,NA
4,Tiliqua scincoides,NA,NA,NA,1,NA,NA,NA
4,Eublepharis macularius,NA,NA,NA,2,NA,NA,NA
4,Xiphophorus hellerii,NA,NA,NA,2,NA,NA,NA
4,Kryptolebias marmoratus,NA,NA,NA,1,NA,NA,NA
4,Oryzias latipes,NA,NA,NA,1,NA,NA,NA
4,Brachyistius frenatus,NA,NA,NA,1,NA,NA,NA
4,Parambassis ranga,NA,NA,NA,1,NA,NA,NA
4,Simochromis diagramma,NA,NA,NA,2,NA,NA,NA
4,Scomber scombrus,NA,NA,NA,8,NA,NA,NA
4,Pseudalectrias tarasovi,NA,NA,NA,1,NA,NA,NA
4,Pungitius pungitius,NA,NA,NA,1,NA,NA,NA
4,Etheostoma spectabile,NA,NA,NA,1,NA,NA,NA
4,Micropterus salmoides,NA,NA,NA,1,NA,NA,NA
4,Acanthopagrus latus,NA,NA,NA,1,NA,NA,NA
4,Cheilinus undulatus,NA,NA,NA,1,NA,NA,NA
4,Nerophis ophidion,NA,NA,NA,2,NA,NA,NA
4,Dunckerocampus dactyliophorus,NA,NA,NA,1,NA,NA,NA
4,Syngnathus typhle,NA,NA,NA,1,NA,NA,NA
4,Hippocampus comes,NA,NA,NA,1,NA,NA,NA
4,Platichthys flesus,NA,NA,NA,1,NA,NA,NA
4,Myripristis murdjan,NA,NA,NA,1,NA,NA,NA
4,Salmo trutta,NA,NA,NA,1,NA,NA,NA
4,Coregonus clupeaformis,NA,NA,NA,1,NA,NA,NA
4,Hypomesus transpacificus,NA,NA,NA,1,NA,NA,NA
4,Puntigrus tetrazona,NA,NA,NA,1,NA,NA,NA
4,Cyprinus carpio,NA,NA,NA,1,NA,NA,NA
4,Danio rerio,NA,NA,NA,2,NA,NA,NA
4,Triplophysa rosa,NA,NA,NA,2,NA,NA,NA
4,Triplophysa dalaica,NA,NA,NA,1,NA,NA,NA
4,Hoplias malabaricus,NA,NA,NA,1,NA,NA,NA
4,Colossoma macropomum,NA,NA,NA,1,NA,NA,NA
4,Tachysurus vachellii,NA,NA,NA,1,NA,NA,NA
4,Engraulis encrasicolus,NA,NA,NA,1,NA,NA,NA
4,Conger conger,NA,NA,NA,1,NA,NA,NA
4,Narcine bancroftii,NA,NA,NA,1,NA,NA,NA
4,Leucoraja erinaceus,NA,NA,NA,1,NA,NA,NA
4,Mobula hypostoma,NA,NA,NA,1,NA,NA,NA
4,Carcharodon carcharias,NA,NA,NA,1,NA,NA,NA
4,Callorhinchus milii,NA,NA,NA,1,NA,NA,NA
4,Rhopilema esculentum,NA,NA,NA,1,NA,NA,NA
4,Rosa agrestis,NA,NA,NA,3,NA,NA,NA
4,Rosa rugosa,NA,NA,NA,1,NA,NA,NA
4,Malus domestica,NA,NA,NA,1,NA,NA,NA
4,Prunus dulcis,NA,NA,NA,1,NA,NA,NA
4,Ziziphus jujuba,NA,NA,NA,4,NA,NA,NA
4,Morus notabilis,NA,NA,NA,1,NA,NA,NA
4,Glycine max,NA,NA,NA,1,NA,NA,NA
4,Vigna radiata,NA,NA,NA,1,NA,NA,NA
4,Medicago truncatula,NA,NA,NA,1,NA,NA,NA
4,Gastrolobium bilobum,NA,NA,NA,1,NA,NA,NA
4,Arachis stenosperma,NA,NA,NA,3,NA,NA,NA
4,Cucumis melo,NA,NA,NA,3,NA,NA,NA
4,Benincasa hispida,NA,NA,NA,1,NA,NA,NA
4,Cucurbita maxima,NA,NA,NA,2,NA,NA,NA
4,Mercurialis annua,NA,NA,NA,1,NA,NA,NA
4,Jatropha curcas,NA,NA,NA,1,NA,NA,NA
4,Populus nigra,NA,NA,NA,1,NA,NA,NA
4,Tripterygium wilfordii,NA,NA,NA,1,NA,NA,NA
4,Alnus glutinosa,NA,NA,NA,1,NA,NA,NA
4,Punica granatum,NA,NA,NA,1,NA,NA,NA
4,Syzygium oleosum,NA,NA,NA,1,NA,NA,NA
4,Raphanus sativus,NA,NA,NA,1,NA,NA,NA
4,Solanum lycopersicum,NA,NA,NA,3,NA,NA,NA
4,Capsicum annuum,NA,NA,NA,2,NA,NA,NA
4,Salvia splendens,NA,NA,NA,1,NA,NA,NA
4,Dactyliophora novae-guineae,NA,NA,NA,1,NA,NA,NA
4,Amaranthus tricolor,NA,NA,NA,1,NA,NA,NA
4,Eragrostis tef,NA,NA,NA,3,NA,NA,NA
4,Zea mays,NA,NA,NA,1,NA,NA,NA
4,Oryza brachyantha,NA,NA,NA,1,NA,NA,NA
4,Oryza sativa,NA,NA,NA,1,NA,NA,NA
4,Brachypodium distachyon,NA,NA,NA,1,NA,NA,NA
4,Ananas comosus,NA,NA,NA,2,NA,NA,NA
4,Musa acuminata,NA,NA,NA,1,NA,NA,NA
4,Spirodela intermedia,NA,NA,NA,1,NA,NA,NA
4,Cryptomeria japonica,NA,NA,NA,1,NA,NA,NA
4,Picea glauca,NA,NA,NA,1,NA,NA,NA
4,uncultured eukaryote,NA,NA,NA,5,NA,NA,NA
4,Euplotes harpa,NA,NA,NA,1,NA,NA,NA
4,Neospora caninum,NA,NA,NA,1,NA,NA,NA
4,Entamoeba dispar,NA,NA,NA,1,NA,NA,NA
4,Trichomonas vaginalis,NA,NA,NA,1,NA,NA,NA
4,Methanospirillum stamsii,NA,NA,NA,1,NA,NA,NA
4,Methanofollis aquaemaris,NA,NA,NA,1,NA,NA,NA
4,Natronobeatus ordinarius,NA,NA,NA,1,NA,NA,NA
4,Salinibaculum sp. KK48,NA,NA,NA,1,NA,NA,NA
4,Macdonaldcampvirus SB28,NA,NA,NA,49,NA,NA,NA
4,Caudoviricetes sp.,NA,NA,NA,4,NA,NA,NA
4,Severe acute respiratory syndrome-related coronavirus,NA,NA,NA,19,NA,NA,NA
4,Picornavirales sp.,NA,NA,NA,1,NA,NA,NA
4,Feline calicivirus,NA,NA,NA,1,NA,NA,NA
4,Novirhabdovirus salmonid,NA,NA,NA,1,NA,NA,NA
4,Human immunodeficiency virus 1,NA,NA,NA,1,NA,NA,NA
4,Saccharomyces cerevisiae synthetic construct,NA,NA,NA,10,NA,NA,NA
4,synthetic construct,NA,NA,NA,27,NA,NA,NA
4,Vector YCy2508,NA,NA,NA,1,NA,NA,NA
5,Bacillus spizizenii,NA,NA,NA,NA,33999,NA,NA
5,Bacillus velezensis,NA,NA,NA,NA,184,NA,NA
5,Bacillus amyloliquefaciens,NA,NA,NA,NA,18,NA,NA
5,Bacillus siamensis,NA,NA,NA,NA,3,NA,NA
5,Bacillus subtilis,NA,NA,NA,NA,4744,NA,NA
5,Bacillus vallismortis,NA,NA,NA,NA,111,NA,NA
5,Bacillus inaquosorum,NA,NA,NA,NA,121,NA,NA
5,Bacillus halotolerans,NA,NA,NA,NA,45,NA,NA
5,Bacillus mojavensis,NA,NA,NA,NA,14,NA,NA
5,Bacillus stercoris,NA,NA,NA,NA,104,NA,NA
5,Bacillus tequilensis,NA,NA,NA,NA,45,NA,NA
5,Bacillus atrophaeus,NA,NA,NA,NA,22,NA,NA
5,Bacillus licheniformis,NA,NA,NA,NA,57,NA,NA
5,Bacillus paralicheniformis,NA,NA,NA,NA,7,NA,NA
5,Bacillus sp. PPSBB_11,NA,NA,NA,NA,657,NA,NA
5,Bacillus sp. wens01,NA,NA,NA,NA,27,NA,NA
5,Bacillus sp. MD-5,NA,NA,NA,NA,8,NA,NA
5,Bacillus sp. SD-4,NA,NA,NA,NA,18,NA,NA
5,Bacillus sp. FSL R5-0523,NA,NA,NA,NA,3,NA,NA
5,Bacillus sp. FSL R5-0712,NA,NA,NA,NA,9,NA,NA
5,Bacillus sp. KH172YL63,NA,NA,NA,NA,1,NA,NA
5,Bacillus sp. T3,NA,NA,NA,NA,1,NA,NA
5,Bacillus sp. PS108,NA,NA,NA,NA,9,NA,NA
5,Bacillus sp. FSL M8-0071,NA,NA,NA,NA,11,NA,NA
5,Bacillus sp. OxB-1,NA,NA,NA,NA,1,NA,NA
5,Bacillus sp. JS,NA,NA,NA,NA,4,NA,NA
5,Bacillus sp. FSL K6-1012,NA,NA,NA,NA,5,NA,NA
5,Bacillus sp. FSL L8-0528,NA,NA,NA,NA,1,NA,NA
5,Bacillus sp. FSL K6-1560,NA,NA,NA,NA,9,NA,NA
5,Bacillus sp. MBGLi79,NA,NA,NA,NA,4,NA,NA
5,Bacillus sp. LJBS06,NA,NA,NA,NA,4,NA,NA
5,Bacillus sp. FSL K6-1366,NA,NA,NA,NA,12,NA,NA
5,Bacillus anthracis,NA,NA,NA,NA,470,NA,NA
5,Bacillus cereus,NA,NA,NA,NA,224,NA,NA
5,Bacillus wiedmannii,NA,NA,NA,NA,1,NA,NA
5,Bacillus thuringiensis,NA,NA,NA,NA,3,NA,NA
5,Bacillus rugosus,NA,NA,NA,NA,39,NA,NA
5,Bacillus cabrialesii,NA,NA,NA,NA,28,NA,NA
5,Bacillus fonticola,NA,NA,NA,NA,2,NA,NA
5,Bacillus pumilus,NA,NA,NA,NA,3,NA,NA
5,Bacillus safensis,NA,NA,NA,NA,3,NA,NA
5,Bacillus haynesii,NA,NA,NA,NA,3,NA,NA
5,Bacillus swezeyi,NA,NA,NA,NA,1,NA,NA
5,Bacillus badius,NA,NA,NA,NA,1,NA,NA
5,Bacillus glycinifermentans,NA,NA,NA,NA,1,NA,NA
5,Bacillus aerius,NA,NA,NA,NA,2,NA,NA
5,Heyndrickxia coagulans,NA,NA,NA,NA,2,NA,NA
5,Priestia megaterium,NA,NA,NA,NA,2,NA,NA
5,Cytobacillus firmus,NA,NA,NA,NA,1,NA,NA
5,Metabacillus litoralis,NA,NA,NA,NA,1,NA,NA
5,Alkalihalophilus pseudofirmus,NA,NA,NA,NA,1,NA,NA
5,Rossellomorea sp. KS-H15a,NA,NA,NA,NA,1,NA,NA
5,Ornithinibacillus sp. FSL M8-0202,NA,NA,NA,NA,1,NA,NA
5,Halobacillus litoralis,NA,NA,NA,NA,1,NA,NA
5,Neobacillus sp. DY30,NA,NA,NA,NA,1,NA,NA
5,Aciduricibacillus chroicocephali,NA,NA,NA,NA,1,NA,NA
5,Terrilactibacillus sp. S3-3,NA,NA,NA,NA,1,NA,NA
5,Salisediminibacterium selenitireducens,NA,NA,NA,NA,1,NA,NA
5,Pontibacillus sp. HMF3514,NA,NA,NA,NA,1,NA,NA
5,Staphylococcus aureus,NA,NA,NA,NA,38666,NA,NA
5,Staphylococcus argenteus,NA,NA,NA,NA,30,NA,NA
5,Staphylococcus saprophyticus,NA,NA,NA,NA,28,NA,NA
5,Staphylococcus schweitzeri,NA,NA,NA,NA,22,NA,NA
5,Staphylococcus pseudintermedius,NA,NA,NA,NA,16,NA,NA
5,Staphylococcus delphini,NA,NA,NA,NA,2,NA,NA
5,Staphylococcus epidermidis,NA,NA,NA,NA,20,NA,NA
5,Staphylococcus simiae,NA,NA,NA,NA,12,NA,NA
5,Staphylococcus sp. IVB6181,NA,NA,NA,NA,2,NA,NA
5,Staphylococcus sp. SB1-57,NA,NA,NA,NA,4,NA,NA
5,Staphylococcus sp. S9,NA,NA,NA,NA,4,NA,NA
5,Staphylococcus capitis,NA,NA,NA,NA,7,NA,NA
5,Staphylococcus pasteuri,NA,NA,NA,NA,6,NA,NA
5,Staphylococcus lugdunensis,NA,NA,NA,NA,6,NA,NA
5,Staphylococcus haemolyticus,NA,NA,NA,NA,5,NA,NA
5,Staphylococcus caprae,NA,NA,NA,NA,4,NA,NA
5,Staphylococcus chromogenes,NA,NA,NA,NA,4,NA,NA
5,Staphylococcus saccharolyticus,NA,NA,NA,NA,3,NA,NA
5,Staphylococcus hominis,NA,NA,NA,NA,3,NA,NA
5,Staphylococcus cohnii,NA,NA,NA,NA,2,NA,NA
5,Staphylococcus auricularis,NA,NA,NA,NA,2,NA,NA
5,Staphylococcus felis,NA,NA,NA,NA,2,NA,NA
5,Staphylococcus succinus,NA,NA,NA,NA,2,NA,NA
5,Staphylococcus warneri,NA,NA,NA,NA,2,NA,NA
5,Staphylococcus arlettae,NA,NA,NA,NA,2,NA,NA
5,Staphylococcus agnetis,NA,NA,NA,NA,2,NA,NA
5,Staphylococcus taiwanensis,NA,NA,NA,NA,2,NA,NA
5,Staphylococcus devriesei,NA,NA,NA,NA,2,NA,NA
5,Staphylococcus massiliensis,NA,NA,NA,NA,2,NA,NA
5,Staphylococcus hsinchuensis,NA,NA,NA,NA,2,NA,NA
5,Staphylococcus casei,NA,NA,NA,NA,2,NA,NA
5,Staphylococcus pettenkoferi,NA,NA,NA,NA,2,NA,NA
5,Staphylococcus equorum,NA,NA,NA,NA,5,NA,NA
5,Staphylococcus hyicus,NA,NA,NA,NA,1,NA,NA
5,Staphylococcus lutrae,NA,NA,NA,NA,1,NA,NA
5,Staphylococcus edaphicus,NA,NA,NA,NA,1,NA,NA
5,Staphylococcus kloosii,NA,NA,NA,NA,1,NA,NA
5,Staphylococcus simulans,NA,NA,NA,NA,1,NA,NA
5,Staphylococcus xylosus,NA,NA,NA,NA,1,NA,NA
5,Staphylococcus muscae,NA,NA,NA,NA,1,NA,NA
5,Mammaliicoccus lentus,NA,NA,NA,NA,1,NA,NA
5,Mammaliicoccus sciuri,NA,NA,NA,NA,1,NA,NA
5,Macrococcus armenti,NA,NA,NA,NA,1,NA,NA
5,Macrococcoides canis,NA,NA,NA,NA,1,NA,NA
5,Listeria monocytogenes,NA,NA,NA,NA,37966,NA,NA
5,Listeria innocua,NA,NA,NA,NA,212,NA,NA
5,Listeria swaminathanii,NA,NA,NA,NA,81,NA,NA
5,Listeria welshimeri,NA,NA,NA,NA,64,NA,NA
5,Listeria ivanovii,NA,NA,NA,NA,50,NA,NA
5,Listeria seeligeri,NA,NA,NA,NA,36,NA,NA
5,Listeria weihenstephanensis,NA,NA,NA,NA,6,NA,NA
5,Listeria sp. PSOL-1,NA,NA,NA,NA,3,NA,NA
5,Listeria newyorkensis,NA,NA,NA,NA,3,NA,NA
5,Listeria grayi,NA,NA,NA,NA,2,NA,NA
5,Brochothrix campestris,NA,NA,NA,NA,2,NA,NA
5,Paenibacillus sp. FSL W8-0194,NA,NA,NA,NA,5,NA,NA
5,Paenibacillus sp. FSL H8-0332,NA,NA,NA,NA,1,NA,NA
5,Paenibacillus sp. FSL H8-0537,NA,NA,NA,NA,1,NA,NA
5,Paenibacillus sp. PK4536,NA,NA,NA,NA,1,NA,NA
5,Paenibacillus sp. 481,NA,NA,NA,NA,1,NA,NA
5,Paenibacillus sp. JNUCC-31,NA,NA,NA,NA,1,NA,NA
5,Paenibacillus sp. H1-7,NA,NA,NA,NA,1,NA,NA
5,Paenibacillus sp. FSL R10-2734,NA,NA,NA,NA,1,NA,NA
5,Paenibacillus peoriae,NA,NA,NA,NA,1,NA,NA
5,Paenibacillus physcomitrellae,NA,NA,NA,NA,1,NA,NA
5,Paenibacillus hexagrammi,NA,NA,NA,NA,1,NA,NA
5,Paenibacillus amylolyticus,NA,NA,NA,NA,1,NA,NA
5,Aneurinibacillus uraniidurans,NA,NA,NA,NA,1,NA,NA
5,Brevibacillus ruminantium,NA,NA,NA,NA,1,NA,NA
5,Sporosarcina sp. FSL K6-1540,NA,NA,NA,NA,1,NA,NA
5,Sporosarcina sp. Marseille-Q4063,NA,NA,NA,NA,1,NA,NA
5,Sporosarcina ureae,NA,NA,NA,NA,2,NA,NA
5,Savagea faecisuis,NA,NA,NA,NA,1,NA,NA
5,Solibacillus silvestris,NA,NA,NA,NA,1,NA,NA
5,Enterococcus faecalis,NA,NA,NA,NA,37437,NA,NA
