species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Mobula hypostoma,6,5,NA,NA,15,4,NA,NA,NA,NA,1,NA
Callorhinchus milii,4,7,NA,NA,6,3,NA,1,NA,NA,NA,NA
Lethenteron reissneri,3,11,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Eptatretus burgeri,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Branchiostoma floridae,3,2,NA,NA,25,5,NA,NA,65,NA,1,NA
Branchiostoma belcheri,1,3,NA,NA,NA,1,1,NA,NA,NA,NA,NA
Branchiostoma lanceolatum,1,10,NA,NA,2,3,NA,NA,NA,1,NA,NA
Strongylocentrotus purpuratus,7,7,NA,1,2,4,NA,1,NA,1,NA,NA
Lytechinus pictus,2,1,NA,NA,1,3,NA,NA,NA,1,1,NA
Anneissia japonica,1,8,NA,1,NA,4,1,NA,NA,NA,NA,NA
Saccoglossus kowalevskii,6,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Timema monikensis,117,45,NA,5,8,34,9,NA,2,1,34,NA
Timema cristinae,83,75,NA,6,21,38,1,8,14,3,31,NA
Timema douglasi,78,67,6,2,5,39,NA,3,1,1,NA,4
Timema genevievae,22,74,2,10,52,40,3,2,2,1,4,NA
Timema poppense,25,80,NA,2,25,34,NA,3,NA,4,59,1
Timema shepardi,19,49,NA,2,42,16,NA,3,8,5,NA,NA
Timema californicum,12,69,2,NA,12,41,2,10,8,3,33,NA
Timema bartmani,3,65,NA,6,NA,37,2,NA,NA,4,NA,NA
Ceuthophilus hesperus,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zootermopsis nevadensis,1,6,NA,1,NA,2,NA,NA,1,NA,NA,NA
Drosophila nasuta,28,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Drosophila sulfurigaster,2,1,NA,NA,3,1,NA,1,NA,1,NA,NA
Drosophila navojoa,2,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA
Drosophila hydei,1,2,1,NA,NA,1,NA,1,NA,NA,16,NA
Drosophila willistoni,10,7,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
Drosophila melanogaster,6,21,NA,1,5,3,NA,NA,NA,1,NA,NA
Drosophila suzukii,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drosophila grimshawi,1,3,NA,NA,1,1,NA,1,NA,NA,NA,NA
Scaptodrosophila lebanonensis,28,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
Zeugodacus cucurbitae,5,1,NA,NA,NA,1,NA,NA,7,NA,1,NA
Bactrocera oleae,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Ceratitis capitata,1,6,NA,1,2,2,NA,NA,NA,NA,NA,NA
Rhagoletis zephyria,6,3,NA,NA,5,NA,NA,1,NA,NA,NA,NA
Musca domestica,1,4,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Condylostylus longicornis,1,4,NA,NA,NA,4,NA,NA,NA,NA,1,NA
Hermetia illucens,1,5,1,NA,2,2,NA,NA,NA,NA,NA,NA
Toxorhynchites rutilus,13,6,NA,NA,NA,2,NA,NA,2,1,NA,NA
Anopheles albimanus,3,5,NA,1,NA,1,NA,NA,1,NA,NA,NA
Anopheles aquasalis,2,2,1,NA,3,3,NA,NA,NA,NA,NA,NA
Anopheles gambiae,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uranotaenia lowii,4,2,NA,NA,2,NA,NA,1,NA,NA,NA,NA
Sabethes cyaneus,1,3,NA,NA,NA,NA,NA,NA,2,NA,1,NA
Topomyia yanbarensis,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aedes albopictus,1,7,NA,1,180,6,NA,3,NA,2,NA,NA
Sitodiplosis mosellana,3,1,NA,NA,NA,NA,NA,1,1,1,1,NA
Bradysia coprophila,1,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Temnothorax curvispinosus,4,4,3,NA,1,NA,NA,NA,NA,1,NA,NA
Solenopsis invicta,1,5,NA,NA,1,5,NA,NA,NA,NA,NA,NA
Trachymyrmex zeteki,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nylanderia fulva,2,4,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Dinoponera quadriceps,2,4,NA,NA,9,2,NA,1,NA,1,NA,NA
Osmia bicornis,3,4,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Megachile rotundata,1,5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Bombus affinis,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Ceratina calcarata,1,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Colletes gigas,1,3,NA,NA,1,NA,NA,1,NA,NA,NA,NA
Polistes dominula,3,2,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Vespa velutina,2,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Trichogramma pretiosum,8,7,1,NA,NA,2,NA,NA,NA,NA,NA,NA
Ceratosolen solmsi,1,3,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Leptopilina heterotoma,1,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Cotesia glomerata,3,3,NA,1,1,2,NA,NA,NA,NA,1,NA
Microplitis demolitor,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Aphidius gifuensis,2,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Diachasma alloeum,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cephus cinctus,12,3,NA,NA,NA,1,3,NA,NA,NA,NA,NA
Diprion similis,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melitaea cinxia,4,55,3,3,7,20,NA,4,5,1,NA,1
Vanessa cardui,1,7,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Ithomia drymo,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Danaus plexippus,1,3,NA,NA,2,1,NA,NA,NA,NA,NA,NA
Maniola hyperantus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maniola jurtina,1,3,NA,2,NA,1,NA,1,NA,NA,NA,NA
Leptidea sinapis,5,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Galleria mellonella,5,7,NA,2,NA,5,NA,NA,NA,NA,NA,NA
Amyelois transitella,2,3,5,1,NA,2,3,NA,NA,NA,2,NA
Plodia interpunctella,1,5,NA,NA,NA,1,NA,NA,8,NA,NA,NA
Ostrinia nubilalis,2,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Helicoverpa assulta,5,37,3,4,4,12,NA,2,9,NA,NA,NA
Spodoptera frugiperda,2,4,NA,NA,NA,14,NA,1,NA,NA,1,NA
Manduca sexta,1,8,NA,1,2,1,NA,NA,NA,2,2,NA
Tanadema sp. BOLD:AAU5793,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leguminivora glycinivorella,1,9,1,NA,NA,1,NA,1,NA,NA,NA,NA
Cydia amplana,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plutella xylostella,1,5,NA,NA,NA,1,NA,NA,42,NA,1,NA
Hyposmocoma kahamanoa,1,2,NA,1,1,3,NA,NA,NA,NA,NA,NA
Anthonomus grandis,13,3,NA,NA,NA,1,1,NA,NA,NA,NA,NA
Sitophilus oryzae,2,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Coccinella septempunctata,5,2,NA,NA,NA,NA,2,1,NA,NA,NA,NA
Tribolium castaneum,3,19,NA,NA,4,6,NA,2,NA,2,NA,NA
Agrilus planipennis,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Dalotia coriaria,1,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Chrysoperla carnea,5,3,NA,NA,NA,1,1,NA,NA,NA,NA,NA
Ctenocephalides felis,1,2,NA,NA,2,NA,NA,1,NA,NA,NA,NA
Acyrthosiphon pisum,2,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Diaphorina citri,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
Planococcus citri,1,7,NA,NA,3,3,NA,1,NA,NA,NA,1
Macrosteles quadrilineatus,1,5,NA,NA,1,3,NA,NA,1,NA,NA,NA
Frankliniella occidentalis,1,3,NA,NA,2,NA,NA,NA,1,NA,NA,NA
Ischnura elegans,2,8,NA,NA,2,3,NA,2,NA,NA,NA,NA
Folsomia candida,1,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Notodromas monacha,11,28,NA,2,14,15,2,NA,3,NA,NA,NA
Cyprideis torosa,5,23,NA,NA,6,6,NA,1,9,1,NA,1
Darwinula stevensoni,5,26,1,3,58,13,1,1,4,NA,5,NA
Penaeus monodon,7,4,NA,NA,NA,4,NA,NA,NA,1,NA,NA
Penaeus vannamei,1,6,NA,NA,NA,1,NA,1,1,NA,NA,NA
Eriocheir sinensis,2,5,NA,2,2,4,NA,NA,NA,NA,NA,NA
Scylla paramamosain,1,5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
Procambarus clarkii,2,4,1,NA,2,3,NA,NA,NA,1,NA,NA
Eurytemora carolleeae,1,6,NA,NA,1,8,NA,NA,1,NA,NA,NA
Tigriopus californicus,1,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Amphibalanus amphitrite,1,16,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Daphnia pulex,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Megafenestra aurita,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhipicephalus sanguineus,17,4,NA,NA,3,2,NA,2,NA,NA,1,NA
Dermacentor andersoni,10,8,NA,NA,NA,3,NA,NA,NA,NA,3,NA
Dermacentor silvarum,1,1,1,NA,NA,2,18,NA,NA,1,NA,NA
Dermacentor albipictus,1,6,24,1,1,2,NA,NA,NA,NA,NA,NA
Ornithodoros turicata,1,9,NA,NA,1,NA,NA,NA,2,NA,NA,NA
Medioppia subpectinata,3,25,NA,2,5,16,1,1,NA,NA,NA,NA
Oppiella nova,1,32,NA,1,2,25,NA,5,6,NA,NA,NA
Platynothrus peltifer,1,25,NA,NA,NA,18,NA,2,1,2,NA,1
Panonychus citri,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Argiope bruennichi,1,1,NA,1,1,3,NA,NA,NA,2,NA,NA
Parasteatoda tepidariorum,1,6,NA,NA,NA,5,NA,2,NA,NA,NA,NA
Uloborus diversus,1,3,NA,1,21,1,NA,NA,NA,NA,NA,NA
Stegodyphus dumicola,1,7,NA,NA,NA,3,NA,NA,NA,NA,NA,1
Limulus polyphemus,1,5,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Paramacrobiotus metropolitanus,2,2,NA,NA,3,2,NA,NA,2,NA,NA,NA
Caenorhabditis briggsae,1,2,NA,1,1,2,NA,NA,NA,NA,NA,NA
Caenorhabditis elegans,1,6,NA,NA,1,5,NA,1,2,NA,NA,NA
Dicrocoelium dendriticum,178,36,2,NA,7,9,NA,NA,2,2,NA,1
Schistosoma mansoni,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Opisthorchis viverrini,1,5,1,NA,NA,3,NA,1,NA,NA,NA,NA
Spirometra erinaceieuropaei,27,64,3,3,22,28,2,5,1,2,5,NA
Ylistrum balloti,41,9,NA,NA,NA,2,NA,1,NA,NA,1,1
Pecten maximus,5,10,NA,NA,NA,3,NA,NA,NA,NA,1,NA
Mizuhopecten yessoensis,1,10,NA,NA,1,5,NA,2,NA,1,NA,NA
Ostrea edulis,4,7,1,1,10,3,1,NA,NA,NA,2,NA
Saccostrea echinata,1,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Mercenaria mercenaria,5,8,NA,NA,NA,5,NA,NA,NA,1,NA,NA
Ruditapes philippinarum,4,5,NA,NA,3,6,NA,1,NA,NA,1,NA
Dreissena polymorpha,3,11,NA,NA,2,4,NA,NA,NA,NA,NA,NA
Mya arenaria,3,6,NA,NA,NA,6,1,NA,NA,NA,NA,NA
Pomacea canaliculata,5,6,NA,NA,1,1,1,NA,1,NA,NA,1
Haliotis rufescens,4,10,NA,NA,NA,3,NA,NA,1,1,NA,NA
Lottia gigantea,2,3,NA,NA,3,2,NA,NA,NA,1,NA,NA
Physella acuta,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
Biomphalaria glabrata,1,7,NA,NA,NA,2,NA,NA,3,1,NA,NA
Gigantopelta aegis,2,5,NA,NA,NA,2,NA,1,NA,NA,1,NA
Helobdella robusta,4,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Lineus longissimus,2,7,1,NA,1,3,NA,NA,NA,NA,NA,NA
Echinopora horrida,56,36,NA,4,102,13,2,1,2,NA,NA,1
Orbicella faveolata,1,5,NA,NA,4,1,NA,NA,1,NA,NA,NA
Acropora muricata,5,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Stylophora pistillata,1,6,NA,NA,1,2,NA,NA,NA,NA,NA,NA
Nematostella vectensis,4,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA
Exaiptasia diaphana,2,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Dendronephthya gigantea,1,3,NA,NA,1,2,NA,NA,1,NA,NA,NA
Bolinopsis microptera,2,2,NA,NA,3,1,NA,1,NA,NA,1,NA
Trichoplax adhaerens,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sycon ciliatum,1,7,NA,1,5,2,NA,NA,NA,NA,NA,NA
Corticium candelabrum,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
Apiospora kogelbergensis,1412,12,NA,NA,NA,2,NA,NA,NA,NA,1,NA
Apiospora phragmitis,21,11,NA,NA,8,2,NA,NA,NA,1,NA,NA
Apiospora aurea,6,8,NA,NA,13,2,NA,1,NA,NA,NA,NA
Neoarthrinium moseri,5,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Nigrospora oryzae,1,17,NA,2,6,3,NA,NA,NA,NA,NA,NA
Pestalotiopsis fici,22,47,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Microdochium trichocladiopsis,17,9,NA,NA,1,4,NA,NA,NA,1,NA,NA
Annulohypoxylon maeteangense,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Annulohypoxylon truncatum,4,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Hypoxylon fragiforme,2,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Hypoxylon trugodes,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xylaria bambusicola,3,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Beauveria bassiana,311,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Akanthomyces muscarius,5,4,NA,NA,15,NA,NA,NA,NA,NA,NA,NA
Fusarium subglutinans,11,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Fusarium tjaetaba,10,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Fusarium venenatum,4,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Fusarium redolens,1,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Fusarium vanettenii,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Pochonia chlamydosporia,16,5,NA,NA,NA,1,NA,NA,NA,NA,2,NA
Ustilaginoidea virens,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Metarhizium acridum,2,2,NA,1,NA,3,NA,1,NA,NA,NA,NA
Trichoderma breve,4,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA
Trichoderma atroviride,2,7,2,NA,6,3,NA,NA,NA,NA,NA,NA
Trichoderma reesei,1,2,1,NA,5,NA,NA,NA,1,NA,NA,NA
Emericellopsis atlantica,1,6,1,NA,NA,2,NA,NA,2,NA,NA,2
Emericellopsis cladophorae,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Verticillium dahliae,76,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Sodiomyces alkalinus,2,2,NA,NA,NA,NA,NA,1,1,NA,NA,NA
Colletotrichum lupini,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colletotrichum scovillei,1,3,NA,NA,1,NA,NA,NA,NA,NA,NA,2
Colletotrichum karsti,2,6,NA,NA,NA,3,NA,NA,NA,NA,NA,1
Colletotrichum graminicola,2,1,NA,NA,2,NA,NA,NA,1,NA,NA,NA
Colletotrichum jinshuiense,1,7,NA,1,1,4,NA,1,NA,NA,NA,NA
Scedosporium apiospermum,1,3,NA,NA,NA,NA,NA,NA,1,1,NA,NA
Neurospora crassa,39,5,NA,2,NA,2,NA,NA,NA,NA,NA,NA
Neurospora tetraspora,7,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Acrophialophora nainiana,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA
Chaetomium globosum,8,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Chaetomium tenue,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chaetomium fimeti,1,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Canariomyces notabilis,1,6,NA,NA,13,1,NA,NA,NA,NA,NA,NA
Podospora anserina,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phialemonium atrogriseum,4,5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Pyricularia grisea,3,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Leptographium clavigerum,2,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Cryphonectria parasitica,1,3,NA,NA,NA,3,NA,1,NA,1,NA,NA
Venustampulla echinocandica,214,2,NA,NA,NA,1,NA,NA,2,NA,NA,NA
Hyaloscypha bicolor,108,3,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
Mollisia scopiformis,42,3,NA,NA,NA,1,NA,NA,1,NA,NA,NA
Botrytis fragariae,3,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA
Amorphotheca resinae,1,1,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
Erysiphe blasti,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudogymnoascus verrucosus,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium pulvis,1729,240,NA,2,NA,2,NA,NA,NA,NA,NA,NA
Penicillium longicatenatum,49,13,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium taxi,44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium daleae,31,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium odoratum,18,11,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
Penicillium cosmopolitanum,13,3,NA,NA,NA,2,NA,NA,NA,1,NA,1
Penicillium hordei,12,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Penicillium oxalicum,10,3,NA,NA,50,1,NA,NA,NA,NA,NA,NA
Penicillium rubens,9,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Penicillium digitatum,9,16,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Penicillium nucicola,7,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Penicillium verrucosum,8,2,NA,1,7,1,NA,NA,NA,NA,NA,NA
Penicillium crustosum,6,30,NA,3,15,2,NA,NA,NA,NA,NA,NA
Penicillium solitum,6,NA,NA,NA,NA,3,NA,1,NA,NA,NA,2
Penicillium soppii,2,3,NA,NA,10,2,NA,NA,NA,NA,NA,NA
Penicillium canariense,2,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Penicillium angulare,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Penicillium subrubescens,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium verhagenii,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium paradoxum,1,4,NA,NA,2,2,NA,NA,NA,NA,NA,1
Penicillium malachiteum,1,3,NA,NA,NA,2,1,NA,NA,1,NA,NA
Penicillium brevicompactum,1,18,NA,4,NA,7,NA,NA,1,NA,NA,NA
Aspergillus viridinutans,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspergillus pseudoviridinutans,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Aspergillus glaucus,29,8,NA,3,NA,5,NA,NA,NA,NA,25,13
Aspergillus chevalieri,9,2,NA,NA,4,1,NA,1,NA,1,3,3
Aspergillus ruber,8,4,NA,2,NA,NA,1,NA,NA,NA,NA,6
Aspergillus niger,9,9,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Aspergillus candidus,1,7,NA,NA,15,1,NA,NA,NA,NA,NA,NA
Aspergillus heteromorphus,1,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Aspergillus alliaceus,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA
Aspergillus uvarum,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspergillus flavus,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Aspergillus bombycis,12,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspergillus wentii,5,2,NA,NA,NA,1,NA,NA,NA,NA,NA,1
Penicilliopsis zonata,2,6,NA,NA,4,1,NA,NA,NA,NA,NA,NA
Rasamsonia emersonii,6,1,NA,NA,60,3,NA,NA,NA,NA,NA,NA
Talaromyces marneffei,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paecilomyces variotii,2,3,NA,NA,1,1,NA,NA,NA,NA,1,NA
Trichophyton verrucosum,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uncinocarpus reesii,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endocarpon pusillum,25,21,NA,NA,3,NA,NA,NA,NA,1,NA,NA
Cladophialophora carrionii,1,5,2,NA,NA,6,NA,NA,NA,NA,NA,NA
Cladophialophora yegresii,1,4,NA,NA,25,3,NA,NA,1,NA,NA,NA
Exophiala viscosa,1,6,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Exophiala dermatitidis,1,1,NA,NA,NA,3,NA,1,NA,1,NA,NA
Fonsecaea monophora,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyphellophora europaea,3,4,NA,NA,1,2,NA,NA,NA,NA,NA,1
Cyphellophora attinorum,2,3,NA,NA,1,7,NA,NA,NA,1,NA,NA
Saxophila tyrrhenica,543,58,NA,NA,52,20,NA,NA,NA,NA,NA,1
Neohortaea acidophila,141,8,NA,NA,20,15,NA,NA,NA,NA,NA,NA
Baudoinia panamericana,19,9,NA,NA,97,2,2,NA,NA,NA,NA,NA
Recurvomyces mirabilis,4,10,NA,NA,43,10,NA,NA,NA,NA,NA,NA
Dissoconium aciculare,145,1,NA,NA,NA,9,NA,NA,NA,NA,2,NA
Uwebraunia dekkeri,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudocercospora fijiensis,44,2,NA,NA,1,9,NA,NA,NA,NA,NA,NA
Cercospora sojina,39,4,NA,NA,7,3,NA,NA,NA,1,NA,NA
Cercospora beticola,2,3,NA,NA,13,2,NA,NA,NA,NA,NA,NA
Ramularia collo-cygni,5,10,NA,NA,1,8,NA,NA,NA,NA,NA,NA
Sphaerulina musiva,3,4,NA,NA,7,7,NA,NA,NA,NA,16,NA
Fulvia fulva,3,12,NA,NA,28,13,NA,NA,NA,NA,NA,NA
Zymoseptoria tritici,1,8,NA,NA,3,9,NA,NA,NA,1,NA,NA
Aureobasidium subglaciale,3,4,NA,NA,NA,3,NA,NA,1,NA,19,NA
Aureobasidium melanogenum,4,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Aureobasidium namibiae,1,2,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
Aureobasidium pullulans,1,16,NA,NA,NA,8,NA,NA,NA,3,NA,NA
Alternaria viburni,193,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
Alternaria arbusti,68,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alternaria ventricosa,2,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Alternaria triticimaculans,2,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA
Alternaria ethzedia,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alternaria rosae,166,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Alternaria atra,4,2,NA,1,1,2,NA,NA,NA,NA,NA,NA
Curvularia lunata,25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bipolaris maydis,1,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA
Bipolaris zeicola,1,2,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
Exserohilum turcicum,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Plenodomus biglobosus,3,6,NA,NA,75,14,NA,NA,NA,NA,NA,NA
Plenodomus lingam,7,4,1,NA,NA,2,NA,NA,NA,2,NA,NA
Ascochyta rabiei,2,7,NA,NA,NA,3,NA,1,17,2,1,NA
Macroventuria anomochaeta,2,3,NA,NA,4,8,NA,NA,NA,1,NA,NA
Parastagonospora nodorum,1,3,NA,NA,3,4,NA,NA,NA,NA,NA,NA
Cucurbitaria berberidis,1,4,NA,NA,5,3,NA,NA,NA,NA,NA,NA
Trematosphaeria pertusa,41,3,NA,NA,1,2,NA,NA,NA,NA,1,NA
Didymosphaeria variabile,10,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Paraphaeosphaeria sporulosa,4,7,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
Westerdykella ornata,16,1,NA,NA,1,1,NA,NA,NA,1,NA,NA
Mytilinidion resinicola,2,8,NA,NA,37,25,NA,NA,1,NA,NA,NA
Phyllosticta capitalensis,11,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Phyllosticta citriasiana,4,2,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
Diplodia seriata,2,2,NA,NA,9,5,NA,NA,NA,NA,NA,1
Eremomyces bilateralis,3,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Coniosporium apollinis,1,4,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
Ramalina glaucescens,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacidia gigantensis,1,NA,NA,NA,3,6,NA,NA,NA,NA,NA,NA
Tuber melanosporum,1,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA
Kluyveromyces marxianus,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Naumovozyma dairenensis,2,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA
Saccharomyces eubayanus,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Zygotorulaspora mrakii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Torulaspora globosa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
[Candida] incommunis,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candida pseudojiufengensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candida parapsilosis,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA
Candida albicans,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Debaryomyces hansenii,2,28,NA,6,NA,1,NA,1,NA,NA,NA,1
